user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,ON_NET,ORANGE,TIGO,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN,DATA_VOLUME,ZONE1,ZONE2
405d09da8f889d0dcbddda81f6786f09dda5da9c,,K > 24 month,,,,,,,,,NO,6,,,1,,,
f0ecdf4dcd2f5176980ad1cbfbddbd3f52eddcfb,,K > 24 month,,,,,,,,,NO,1,,,1,,,
9484,14,7,2000.0,4.0,2054.0,685.0,5.0,2.0,10.0,4.0,0,18,7,1.0,1,,,
4790,14,7,5600.0,24.0,5599.0,1866.0,30.0,3.0,12.0,0.0,0,51,20,26.0,1,,,
4980,14,7,1500.0,3.0,1500.0,500.0,3.0,195.0,14.0,4.0,0,8,48,2.0,1,,,
2296,14,7,1000.0,1.0,990.0,330.0,1.0,12.0,1.0,0.0,0,14,15,1.0,1,,,
4272,14,7,12200.0,47.0,12621.0,4207.0,49.0,6564.0,216.0,42.0,0,62,54,39.0,1,,,
b17ee6ea39cb62e8a956cbd6b1b1083d5ea23076,TAMBACOUNDA,I 18-21 month,500.0,1.0,500.0,167.0,1.0,3.0,1.0,,NO,12,All-net 500F=2000F;5d,1.0,0,,,
53c2d4f72d63238299727af1fc53f28fe301c0b4,,K > 24 month,,,,,,,,,NO,1,,,1,,,
9365,14,7,4500.0,9.0,5000.0,1667.0,10.0,7.0,97.0,0.0,0,10,7,10.0,1,,,
88fe2f4e6c79869ed6b7205a0f83f78ec6df19ce,DAKAR,H 15-18 month,900.0,3.0,744.0,248.0,1.0,9.0,,,NO,10,,,0,0.0,,
3926,3,7,2200.0,5.0,2202.0,734.0,4.0,14.0,57.0,5.0,0,4,7,3.0,0,,,
7774,14,7,4400.0,6.0,3983.0,1328.0,13.0,1.0,36.0,43.0,0,32,24,5.0,1,,,
7857,9,7,10200.0,25.0,10062.0,3354.0,29.0,92.0,162.0,4.0,0,61,7,18.0,0,,,
5608,14,7,800.0,5.0,803.0,268.0,14.0,0.0,3.0,0.0,0,8,34,2.0,1,,,
2ba5d3e70b7ea7b0a8f5926a175bd5b321a75e6d,DAKAR,K > 24 month,,,,,,,,,NO,3,,,0,0.0,,
3915,0,7,13600.0,16.0,13419.0,4473.0,18.0,763.0,113.0,16.0,0,62,55,9.0,0,,,
0231ac331193d4d2935d4715311c3a2bcec81d5a,,K > 24 month,2700.0,5.0,2670.0,890.0,5.0,7.0,22.0,42.0,NO,51,"Data: 100 F=40MB,24H",2.0,0,5626.0,,
1155,14,7,2850.0,11.0,2845.0,948.0,11.0,1.0,0.0,2.0,0,17,20,7.0,1,,,
4159,0,7,11050.0,39.0,11311.0,3770.0,50.0,63.0,47.0,28.0,0,62,51,11.0,0,,,
edb35ccd92b8878ed4a5365dd0970e7563d3ce39,,K > 24 month,2500.0,3.0,1727.0,576.0,8.0,12.0,2.0,,NO,59,,,0,6.0,,3.0
9563,14,7,1800.0,4.0,2267.0,756.0,4.0,,9.0,2.0,0,3,7,1.0,1,,,
f391321f28b0268956203f4ca887ea8b97e5d3d3,KAOLACK,K > 24 month,10800.0,52.0,11010.0,3670.0,53.0,1.0,5.0,11.0,NO,57,"Data:200F=Unlimited,24H",46.0,0,4127.0,,
1901,3,7,3700.0,8.0,4351.0,1450.0,12.0,18.0,131.0,12.0,0,39,5,8.0,0,,,
5463,12,7,4000.0,4.0,4001.0,1334.0,4.0,21.0,60.0,18.0,0,39,15,3.0,0,,,
5989,14,7,2950.0,5.0,2952.0,984.0,8.0,1.0,17.0,10.0,0,19,16,2.0,1,,,
9648,14,7,2000.0,3.0,1599.0,533.0,6.0,,0.0,23.0,0,23,7,1.0,1,,,
9925,3,7,1000.0,1.0,6000.0,2000.0,2.0,155.0,150.0,0.0,0,34,41,2.0,0,,,
9597,14,7,8700.0,4.0,5866.0,1955.0,6.0,3.0,22.0,1.0,0,19,16,3.0,1,,,
5108,14,4,9800.0,26.0,9802.0,3267.0,27.0,130.0,137.0,5.0,0,12,54,12.0,1,,,
2203,4,7,6000.0,12.0,6991.0,2330.0,13.0,70.0,166.0,4.0,0,37,48,8.0,0,,,
337328db9cf1078969a2b14d66504c4d2a4d6cf5,,K > 24 month,,,,,,,,,NO,17,,,0,,,
738,14,7,18150.0,37.0,17855.0,5952.0,36.0,607.0,23.0,2.0,0,33,53,15.0,1,,,
8340,14,7,4350.0,9.0,5353.0,1784.0,10.0,119.0,107.0,32.0,0,34,7,6.0,1,,,
6457,12,4,4400.0,8.0,4040.0,1347.0,8.0,40.0,60.0,3.0,0,47,5,3.0,0,,,
150,14,7,4600.0,9.0,4600.0,1533.0,9.0,128.0,86.0,19.0,0,45,7,8.0,1,,,
9ec09b2194f34010731aef92f1efc5a43d5aa185,THIES,K > 24 month,3250.0,7.0,3350.0,1117.0,12.0,98.0,3.0,21.0,NO,21,IVR Echat_Daily_50F,7.0,0,0.0,,
452,14,7,1300.0,3.0,1301.0,434.0,3.0,,41.0,14.0,0,2,7,2.0,1,,,
8797,0,6,9200.0,12.0,10224.0,3408.0,14.0,5.0,54.0,9.0,0,44,16,5.0,0,,,
1517,4,7,4800.0,15.0,4794.0,1598.0,16.0,12.0,39.0,2.0,0,47,67,2.0,0,,,
1052,14,7,2000.0,7.0,2000.0,667.0,7.0,9.0,59.0,0.0,0,6,51,4.0,1,,,
51b89f5f98376604a01776daaaae4b0fe36387ad,THIES,K > 24 month,400.0,3.0,1001.0,334.0,6.0,43.0,17.0,0.0,NO,61,"Data: 100 F=40MB,24H",3.0,0,299.0,,
1643,14,7,1400.0,8.0,1401.0,467.0,10.0,81.0,23.0,2.0,0,19,51,2.0,1,,,
6046,14,7,3600.0,8.0,3599.0,1200.0,8.0,8.0,71.0,5.0,0,8,7,7.0,1,,,
4697,0,7,3500.0,7.0,3500.0,1167.0,7.0,7.0,179.0,4.0,0,56,37,7.0,0,,,
7350,14,7,500.0,1.0,500.0,167.0,1.0,41.0,10.0,2.0,0,2,37,1.0,1,,,
9199,14,7,6000.0,10.0,6001.0,2000.0,13.0,0.0,102.0,1.0,0,39,7,8.0,0,,,
cb1a533ba2299b058511f00d00cf1f9fa87e15cd,,K > 24 month,,,,,,,,,NO,1,,,1,,,
4823,14,7,8000.0,27.0,8210.0,2737.0,35.0,2.0,2.0,1.0,0,53,12,16.0,1,,,
2458,7,7,6000.0,12.0,6000.0,2000.0,12.0,8.0,127.0,11.0,0,44,7,12.0,0,,,
2080,14,7,4400.0,10.0,4396.0,1465.0,12.0,259.0,7.0,17.0,0,27,7,6.0,1,,,
3360,11,7,2800.0,8.0,2801.0,934.0,12.0,3.0,13.0,0.0,0,8,11,2.0,1,,,
6886,12,7,11200.0,22.0,11200.0,3733.0,22.0,241.0,335.0,19.0,0,51,7,12.0,0,,,
1866,14,5,5000.0,9.0,4699.0,1566.0,8.0,139.0,130.0,28.0,0,21,7,5.0,1,,,
4943,14,7,5000.0,5.0,5601.0,1867.0,7.0,18.0,187.0,18.0,0,18,1,5.0,1,,,
7604,14,7,3150.0,9.0,3100.0,1033.0,10.0,115.0,77.0,5.0,0,19,51,9.0,1,,,
6464,8,7,10300.0,25.0,9640.0,3213.0,26.0,1107.0,1100.0,4.0,0,61,54,14.0,0,,,
3884,14,7,600.0,2.0,590.0,197.0,3.0,1.0,3.0,1.0,0,8,11,1.0,1,,,
6545,0,7,1500.0,2.0,1500.0,500.0,2.0,10.0,24.0,4.0,0,25,7,2.0,0,,,
2662,9,7,3000.0,1.0,3000.0,1000.0,1.0,729.0,155.0,8.0,0,43,41,1.0,0,,,
8769,0,7,9715.0,21.0,9690.0,3230.0,25.0,494.0,22.0,2.0,0,59,59,10.0,0,,,
8322,0,7,5000.0,17.0,5122.0,1707.0,21.0,54.0,40.0,3.0,0,50,11,10.0,0,,,
d244b0721d584f4459b456773a3d5a85749eb125,,K > 24 month,,,,,,1.0,,,NO,2,,,0,,,
5977,14,7,1000.0,2.0,992.0,331.0,2.0,32.0,11.0,11.0,0,28,37,1.0,1,,,
6738,6,7,5650.0,19.0,5550.0,1850.0,20.0,224.0,156.0,5.0,0,52,54,10.0,0,,,
25cd9ef76acc596abe18f8e7b06ea0a4c8fba0ca,,K > 24 month,5200.0,11.0,5207.0,1736.0,13.0,137.0,23.0,21.0,NO,59,"Data:490F=1GB,7d",6.0,0,2230.0,1.0,
3017,14,7,,,684.0,228.0,1.0,,13.0,5.0,0,11,7,1.0,1,,,
8015,3,7,1600.0,4.0,2600.0,867.0,8.0,,0.0,0.0,0,32,24,3.0,0,,,
eb396f2c8fea987894c0cd3296c3c65586a71280,,I 18-21 month,200.0,1.0,200.0,67.0,1.0,1.0,1.0,,NO,5,,,0,,,
7e38fe6867751d66fd6f843f035d1593b23ba37e,,K > 24 month,800.0,3.0,573.0,191.0,3.0,92.0,8.0,,NO,8,On net 200F=Unlimited _call24H,1.0,0,108.0,,
2526,0,7,4250.0,10.0,4250.0,1417.0,11.0,24.0,76.0,38.0,0,20,7,6.0,0,,,
6810,14,7,1000.0,2.0,999.0,333.0,4.0,11.0,10.0,5.0,0,8,7,1.0,1,,,
5402,14,7,500.0,1.0,500.0,167.0,1.0,40.0,2.0,18.0,0,2,37,1.0,1,,,
4830,14,7,7300.0,17.0,7531.0,2510.0,18.0,11.0,94.0,39.0,0,18,7,13.0,1,,,
2256,14,7,2000.0,2.0,2002.0,667.0,5.0,135.0,149.0,12.0,0,62,15,1.0,1,,,
7777,0,7,11000.0,23.0,11499.0,3833.0,26.0,275.0,805.0,48.0,0,58,37,21.0,0,,,
6799,4,7,900.0,3.0,901.0,300.0,4.0,77.0,11.0,10.0,0,38,54,2.0,0,,,
656,13,7,3900.0,10.0,3926.0,1309.0,17.0,3.0,14.0,0.0,0,33,20,10.0,1,,,
6233,14,7,250.0,1.0,311.0,104.0,2.0,51.0,7.0,1.0,0,10,51,1.0,1,,,
5096,14,7,2200.0,5.0,2182.0,727.0,6.0,11.0,8.0,6.0,0,30,7,3.0,1,,,
8350,1,7,7600.0,11.0,7600.0,2533.0,14.0,143.0,95.0,60.0,0,9,8,7.0,0,,,
4407,12,7,1500.0,3.0,1500.0,500.0,3.0,43.0,31.0,2.0,0,32,7,3.0,0,,,
2216,8,7,8350.0,37.0,8860.0,2953.0,41.0,50.0,106.0,4.0,0,57,11,22.0,0,,,
1466,11,7,4000.0,8.0,4000.0,1333.0,9.0,58.0,78.0,1.0,0,60,7,6.0,0,,,
9687,14,7,2800.0,13.0,2646.0,882.0,17.0,14.0,14.0,8.0,0,33,11,8.0,1,,,
4989,14,7,10600.0,39.0,10601.0,3534.0,40.0,0.0,77.0,141.0,0,53,51,36.0,0,,,
5186,0,7,11000.0,5.0,10753.0,3584.0,7.0,1.0,20.0,3.0,0,57,21,3.0,0,,,
769,0,7,9500.0,4.0,9522.0,3174.0,5.0,1153.0,358.0,61.0,0,62,41,3.0,0,,,
4654,14,7,5500.0,11.0,5663.0,1888.0,26.0,27.0,103.0,4.0,0,43,68,20.0,1,,,
4446,14,7,1350.0,6.0,1549.0,516.0,10.0,16.0,8.0,2.0,0,14,11,3.0,1,,,
472,14,7,3500.0,7.0,3350.0,1117.0,7.0,7.0,71.0,7.0,0,13,5,6.0,0,,,
d71031d766ef8c317805535316576ed1e4d2ce9d,,K > 24 month,,,,,,,,,NO,1,,,1,,,
4372,12,7,500.0,1.0,490.0,163.0,1.0,,2.0,2.0,0,5,24,1.0,1,,,
a910b443832c72e9c66e4ed2bcc10cd14e116ef3,DAKAR,K > 24 month,3500.0,16.0,3492.0,1164.0,17.0,2.0,1.0,1.0,NO,28,"Data:200F=Unlimited,24H",13.0,0,394.0,,
1475,14,7,6700.0,8.0,7793.0,2598.0,11.0,7.0,175.0,19.0,0,4,7,2.0,1,,,
7150,14,7,2400.0,10.0,2600.0,867.0,12.0,648.0,17.0,55.0,0,19,54,9.0,1,,,
6254,14,7,500.0,1.0,500.0,167.0,2.0,0.0,10.0,0.0,0,7,24,1.0,1,,,
47a610ce709c8d5607b5d180b9d1ca84f3b0ca89,KAFFRINE,K > 24 month,500.0,1.0,500.0,167.0,1.0,19.0,14.0,,NO,25,All-net 500F=2000F;5d,1.0,0,,,
5520,14,7,6000.0,11.0,6000.0,2000.0,11.0,132.0,193.0,22.0,0,19,48,12.0,1,,,
6851,14,7,2900.0,14.0,3100.0,1033.0,15.0,,0.0,5.0,0,22,12,12.0,1,,,
377602452ac8b97e96c4feb0a346ce9de54117cd,DAKAR,K > 24 month,1000.0,2.0,501.0,167.0,2.0,13.0,16.0,2.0,NO,51,All-net 500F =2000F_AllNet_Unlimited,2.0,0,50.0,,
2938,14,7,1250.0,3.0,1748.0,583.0,7.0,2.0,9.0,9.0,0,32,54,2.0,1,,,
b3fd01af18f10ca8db25ddf9942ed6467c5f35a9,,K > 24 month,1000.0,2.0,732.0,244.0,7.0,3.0,,,NO,13,,,0,,2.0,
2796,7,7,500.0,1.0,638.0,213.0,3.0,8.0,8.0,0.0,0,5,34,2.0,1,,,
1041,14,7,1200.0,3.0,1002.0,334.0,2.0,,9.0,1.0,0,5,7,2.0,1,,,
5567,14,7,450.0,2.0,750.0,250.0,4.0,1.0,6.0,1.0,0,9,54,1.0,1,,,
71baa054f9cfe2a7f21879d30023a8a79b53f411,,K > 24 month,,,,,,,,,NO,2,,,1,,,
8342,14,7,15250.0,4.0,14417.0,4806.0,65.0,58.0,174.0,28.0,0,62,68,64.0,0,,,
8442,14,7,1750.0,4.0,1766.0,589.0,4.0,96.0,15.0,0.0,0,21,7,3.0,1,,,
8682,0,7,13500.0,24.0,13995.0,4665.0,29.0,86.0,164.0,29.0,0,60,7,16.0,0,,,
6574,14,7,3950.0,7.0,4005.0,1335.0,9.0,117.0,2.0,13.0,0,47,54,2.0,0,,,
9725,12,7,4000.0,8.0,4500.0,1500.0,10.0,25.0,11.0,1.0,0,33,22,2.0,1,,,
7595,12,7,1500.0,3.0,1500.0,500.0,5.0,8.0,23.0,2.0,0,30,7,1.0,0,,,
5832,0,7,2900.0,7.0,2900.0,967.0,5.0,68.0,100.0,4.0,0,7,7,3.0,0,,,
4935,14,7,7800.0,26.0,8300.0,2767.0,27.0,82.0,204.0,4.0,0,52,54,20.0,1,,,
3938,14,7,14150.0,27.0,15047.0,5016.0,29.0,545.0,360.0,14.0,0,45,7,23.0,1,,,
342798edf73c26d25e9dd8190bdfe63ac48648db,,K > 24 month,,,,,,,,,NO,1,,,1,,,
c609ce2a57357c3200b336f6c32a2dcf9a946181,SAINT-LOUIS,K > 24 month,17000.0,32.0,17500.0,5833.0,33.0,206.0,480.0,14.0,NO,60,All-net 500F=2000F;5d,34.0,0,,,
2b6ad5962c00e4e9657e2b950c69bc3a35ed8801,,K > 24 month,,,,,,,,,NO,10,,,0,,,
249,14,3,3000.0,6.0,3469.0,1156.0,8.0,,14.0,2.0,0,40,24,6.0,1,,,
8559,13,7,1700.0,5.0,1554.0,518.0,8.0,1.0,36.0,1.0,0,57,11,1.0,0,,,
3573,0,7,4250.0,9.0,3651.0,1217.0,12.0,3.0,54.0,0.0,0,36,7,6.0,0,,,
4907,14,7,400.0,2.0,400.0,133.0,2.0,47.0,11.0,5.0,0,10,53,2.0,1,,,
8115,14,7,6350.0,19.0,6650.0,2217.0,24.0,23.0,96.0,2.0,0,23,51,3.0,1,,,
2457,1,7,4800.0,12.0,4651.0,1550.0,15.0,100.0,6.0,0.0,0,61,24,5.0,0,,,
509d84ecac8d35a7db84aab17e76ca95b2eab96b,,K > 24 month,,,,,,,,,NO,6,,,0,,,
1156,14,7,600.0,2.0,610.0,203.0,3.0,,2.0,0.0,0,18,11,1.0,1,,,
3705,4,7,11200.0,26.0,11700.0,3900.0,26.0,502.0,254.0,44.0,0,62,48,20.0,0,,,
3780,12,7,6600.0,15.0,6600.0,2200.0,14.0,42.0,67.0,5.0,0,39,24,8.0,0,,,
9313,1,7,2500.0,4.0,2482.0,827.0,4.0,8.0,2.0,6.0,0,23,24,3.0,0,,,
8581,14,7,19000.0,21.0,18976.0,6325.0,26.0,3.0,66.0,8.0,0,62,16,13.0,1,,,
2063,14,7,5800.0,17.0,5719.0,1906.0,20.0,0.0,15.0,4.0,0,33,20,8.0,1,,,
1515,14,7,1600.0,4.0,1582.0,527.0,4.0,117.0,10.0,3.0,0,22,60,1.0,1,,,
8173,14,7,3000.0,4.0,4018.0,1339.0,5.0,,0.0,0.0,0,17,15,1.0,1,,,
1630,14,7,2800.0,8.0,2710.0,903.0,10.0,0.0,0.0,2.0,0,31,11,3.0,1,,,
9445,9,6,6000.0,12.0,6500.0,2167.0,15.0,224.0,177.0,0.0,0,58,48,7.0,0,,,
998,14,7,2000.0,2.0,2000.0,667.0,4.0,15.0,11.0,0.0,0,49,15,2.0,0,,,
9593,14,7,8550.0,30.0,8636.0,2879.0,30.0,7.0,0.0,2.0,0,12,12,33.0,1,,,
6427,14,7,1700.0,3.0,1689.0,563.0,7.0,0.0,1.0,1.0,0,19,24,1.0,1,,,
f18d022e98afc5a68ee341a8d42905a6444ec2d4,,K > 24 month,,,,,,4.0,,,NO,5,,,1,,,
477,14,7,4000.0,2.0,3990.0,1330.0,2.0,,21.0,1.0,0,24,15,1.0,1,,,
8790,14,7,200.0,1.0,200.0,67.0,1.0,37.0,5.0,3.0,0,7,54,1.0,1,,,
3520,12,7,8600.0,16.0,9100.0,3033.0,15.0,213.0,200.0,84.0,0,26,37,11.0,0,,,
8970,0,7,11900.0,24.0,11802.0,3934.0,22.0,229.0,10.0,93.0,0,60,60,5.0,0,,,
ba406e66a390fe854d1412b2535d35044a1bc771,SAINT-LOUIS,K > 24 month,250.0,1.0,258.0,86.0,1.0,,2.0,,NO,5,,,0,,,
1175,2,7,4200.0,12.0,4615.0,1538.0,17.0,45.0,84.0,26.0,0,32,5,5.0,0,,,
4437,14,7,1000.0,2.0,993.0,331.0,2.0,15.0,3.0,5.0,0,1,7,1.0,1,,,
636,7,7,900.0,5.0,902.0,301.0,19.0,24.0,8.0,11.0,0,60,7,1.0,0,,,
9955,4,7,6000.0,10.0,5590.0,1863.0,10.0,426.0,53.0,2.0,0,56,7,5.0,0,,,
8010,14,5,11200.0,23.0,11699.0,3900.0,26.0,493.0,79.0,179.0,0,33,37,22.0,1,,,
2565,4,5,5100.0,15.0,5020.0,1673.0,18.0,736.0,124.0,17.0,0,59,54,14.0,0,,,
1861,6,7,6400.0,23.0,6403.0,2134.0,24.0,116.0,136.0,1.0,0,58,54,16.0,0,,,
2917,12,7,5500.0,4.0,5199.0,1733.0,8.0,13.0,172.0,3.0,0,36,7,5.0,0,,,
4075,14,7,38550.0,63.0,40851.0,13617.0,61.0,248.0,1660.0,59.0,0,56,8,32.0,1,,,
8450,14,7,6700.0,25.0,6156.0,2052.0,29.0,155.0,28.0,11.0,0,47,54,17.0,1,,,
8385,0,7,22500.0,47.0,22056.0,7352.0,48.0,1447.0,494.0,217.0,0,62,37,32.0,0,,,
4d782563e9b88b5e2c49e6c57531825c66057d13,KAOLACK,K > 24 month,16600.0,30.0,16499.0,5500.0,31.0,172.0,457.0,14.0,NO,59,All-net 500F=2000F;5d,24.0,0,,,
7859,0,7,6950.0,16.0,6405.0,2135.0,17.0,,1.0,1.0,0,62,24,8.0,0,,,
9390,14,7,2000.0,4.0,3953.0,1318.0,10.0,17.0,9.0,4.0,0,2,24,1.0,1,,,
9065387ee354d6a81db2f836edf6f3c7160bd5ae,,K > 24 month,,,,,,,,,NO,7,,,0,,,
8428,7,7,31800.0,79.0,32897.0,10966.0,82.0,4675.0,118.0,10.0,0,62,54,48.0,0,,,
1327,0,7,7000.0,7.0,7000.0,2333.0,7.0,149.0,117.0,5.0,0,55,1,6.0,0,,,
5283,0,7,500.0,1.0,500.0,167.0,1.0,14.0,4.0,14.0,0,3,7,1.0,0,,,
172,3,7,5600.0,11.0,5799.0,1933.0,14.0,40.0,338.0,1.0,0,34,37,10.0,0,,,
1511,14,7,500.0,1.0,500.0,167.0,1.0,6.0,8.0,1.0,0,2,7,1.0,1,,,
5011,2,7,6500.0,12.0,6002.0,2001.0,14.0,73.0,165.0,23.0,0,41,48,11.0,0,,,
6201,14,7,12200.0,29.0,13224.0,4408.0,33.0,2.0,43.0,1.0,0,61,24,16.0,1,,,
dd12814376f3b0819512ca7770ea61ca72988aab,,K > 24 month,1100.0,3.0,1062.0,354.0,3.0,,1.0,,NO,12,"Data:490F=1GB,7d",2.0,0,1639.0,,
5723,0,7,6850.0,22.0,7455.0,2485.0,42.0,968.0,8.0,8.0,0,62,65,11.0,0,,,
6589,9,7,27200.0,44.0,26789.0,8930.0,47.0,782.0,233.0,29.0,0,62,7,26.0,0,,,
7890,0,7,3500.0,2.0,3971.0,1324.0,5.0,82.0,191.0,21.0,0,52,41,1.0,0,,,
4856,9,7,7800.0,23.0,7071.0,2357.0,28.0,1819.0,89.0,19.0,0,61,54,11.0,0,,,
6721,0,7,13100.0,27.0,12667.0,4222.0,27.0,1575.0,82.0,43.0,0,61,60,16.0,0,,,
9009,0,7,14150.0,30.0,13958.0,4653.0,41.0,0.0,23.0,2.0,0,59,12,16.0,0,,,
3923,10,7,4200.0,3.0,4199.0,1400.0,5.0,5.0,137.0,17.0,0,26,67,1.0,1,,,
9580,14,7,1000.0,2.0,1000.0,333.0,2.0,35.0,15.0,19.0,0,10,48,2.0,1,,,
2201,14,7,2500.0,3.0,2500.0,833.0,5.0,9.0,32.0,12.0,0,37,7,2.0,1,,,
1016,0,7,6500.0,13.0,6500.0,2167.0,25.0,9.0,8.0,3.0,0,43,24,7.0,0,,,
5cfc326d6f19204c77080a90ee4276149c194439,TAMBACOUNDA,K > 24 month,800.0,4.0,798.0,266.0,5.0,20.0,3.0,,NO,22,On net 200F=Unlimited _call24H,1.0,0,0.0,,
3216,14,7,9200.0,23.0,8896.0,2965.0,28.0,13.0,6.0,3.0,0,62,24,12.0,0,,,
4702,14,7,3350.0,9.0,3350.0,1117.0,15.0,226.0,106.0,0.0,0,48,51,5.0,1,,,
7808,14,7,2200.0,13.0,2188.0,729.0,13.0,132.0,20.0,0.0,0,59,11,9.0,0,,,
4979,9,7,2200.0,5.0,1899.0,633.0,5.0,13.0,37.0,3.0,0,17,7,2.0,0,,,
852,11,7,21500.0,40.0,21351.0,7117.0,40.0,166.0,431.0,0.0,0,62,37,36.0,0,,,
7551,14,7,5350.0,22.0,5348.0,1783.0,24.0,4.0,33.0,26.0,0,29,54,1.0,0,,,
5534,11,7,10700.0,4.0,10094.0,3365.0,7.0,550.0,467.0,7.0,0,61,38,1.0,0,,,
77ee069db0db4cac32b3950d33e62ddbf9d50108,SAINT-LOUIS,K > 24 month,1300.0,3.0,1500.0,500.0,11.0,9.0,,,NO,47,,,0,,,
278,0,7,5600.0,8.0,5599.0,1866.0,13.0,5.0,85.0,21.0,0,58,7,2.0,0,,,
6660,0,7,3000.0,6.0,2800.0,933.0,6.0,11.0,43.0,36.0,0,21,7,4.0,1,,,
4377,14,5,1500.0,3.0,1002.0,334.0,3.0,7.0,40.0,0.0,0,15,7,1.0,1,,,
2736,14,5,1000.0,4.0,1034.0,345.0,5.0,8.0,1.0,0.0,0,22,12,3.0,0,,,
9282,0,7,20000.0,71.0,20900.0,6967.0,67.0,376.0,58.0,8.0,0,62,12,55.0,0,,,
8168,12,4,2000.0,15.0,2020.0,673.0,19.0,46.0,0.0,0.0,0,50,11,10.0,0,,,
234,14,7,4800.0,16.0,5530.0,1843.0,19.0,835.0,68.0,10.0,0,30,51,11.0,1,,,
4379,14,7,2100.0,4.0,1703.0,568.0,5.0,51.0,10.0,16.0,0,42,7,2.0,1,,,
4120,12,7,5150.0,19.0,5011.0,1670.0,24.0,88.0,57.0,1.0,0,47,7,3.0,0,,,
6735,11,7,5500.0,11.0,5500.0,1833.0,10.0,166.0,5.0,3.0,0,61,5,11.0,0,,,
9790,14,2,6400.0,14.0,6383.0,2128.0,12.0,32.0,122.0,2.0,0,18,7,11.0,1,,,
5069,14,7,2500.0,3.0,2535.0,845.0,4.0,,4.0,4.0,0,22,24,1.0,1,,,
8477,0,7,12700.0,31.0,13205.0,4402.0,36.0,23.0,238.0,3.0,0,61,51,22.0,0,,,
138,4,7,2000.0,4.0,1998.0,666.0,7.0,155.0,41.0,6.0,0,12,54,6.0,0,,,
5025,9,7,8300.0,33.0,8298.0,2766.0,38.0,2548.0,33.0,149.0,0,59,54,34.0,0,,,
7107,14,7,2200.0,5.0,2800.0,933.0,7.0,3.0,28.0,16.0,0,18,16,1.0,1,,,
6947,14,7,8500.0,11.0,8930.0,2977.0,12.0,6.0,30.0,3.0,0,44,24,9.0,1,,,
3868,9,7,13200.0,19.0,13822.0,4607.0,20.0,42.0,261.0,2.0,0,62,7,6.0,0,,,
8670,12,7,,,1000.0,333.0,4.0,167.0,9.0,47.0,0,45,68,4.0,1,,,
2379,0,5,8500.0,8.0,8018.0,2673.0,16.0,0.0,25.0,0.0,0,28,34,11.0,0,,,
3695,0,7,15050.0,17.0,5035.0,1678.0,15.0,156.0,271.0,25.0,0,61,48,4.0,0,,,
1751,4,7,2500.0,5.0,2500.0,833.0,5.0,62.0,28.0,38.0,0,45,7,5.0,0,,,
7393,0,7,8900.0,19.0,8899.0,2966.0,21.0,20.0,172.0,1.0,0,60,5,9.0,0,,,
7231,14,7,5850.0,14.0,5860.0,1953.0,17.0,41.0,116.0,1.0,0,38,7,6.0,1,,,
9908,14,7,2500.0,5.0,2489.0,830.0,6.0,41.0,3.0,8.0,0,11,6,4.0,1,,,
1458,14,7,1500.0,2.0,1481.0,494.0,2.0,1.0,10.0,12.0,0,27,15,1.0,1,,,
3834,14,7,4300.0,9.0,5300.0,1767.0,11.0,60.0,87.0,1.0,0,57,7,9.0,0,,,
8291,14,7,11600.0,23.0,11448.0,3816.0,33.0,381.0,85.0,3.0,0,60,54,12.0,0,,,
2782,14,7,2500.0,4.0,2459.0,820.0,6.0,1.0,58.0,0.0,0,12,7,4.0,1,,,
2770,14,7,3800.0,10.0,3998.0,1333.0,14.0,85.0,63.0,7.0,0,42,11,7.0,1,,,
5338,0,7,42500.0,38.0,44500.0,14833.0,40.0,1179.0,150.0,10.0,0,62,1,41.0,0,,,
4859,14,7,16600.0,55.0,16801.0,5600.0,58.0,1.0,16.0,1.0,0,62,12,44.0,0,,,
2263,14,7,1300.0,3.0,1297.0,432.0,2.0,5.0,14.0,4.0,0,8,7,1.0,0,,,
2702,14,7,8800.0,22.0,8798.0,2933.0,22.0,1137.0,184.0,31.0,0,59,54,19.0,0,,,
ba669b242216ec2c7f871f76a493afdbb9bd2466,DAKAR,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,98.0,,,NO,39,On-net 1000F=10MilF;10d,1.0,0,,,
5435,12,7,1000.0,2.0,1000.0,333.0,2.0,2.0,20.0,8.0,0,16,7,2.0,0,,,
9501,14,7,1600.0,5.0,3252.0,1084.0,8.0,139.0,51.0,7.0,0,27,7,4.0,1,,,
de5387c7681ed108ecd1dd0443b4eb03d79e6c44,DAKAR,F 9-12 month,,,,,,,,,NO,47,,,0,836.0,,
3423,9,5,8000.0,15.0,7801.0,2600.0,16.0,130.0,170.0,0.0,0,48,7,9.0,0,,,
3159,14,7,1600.0,5.0,1598.0,533.0,8.0,21.0,19.0,1.0,0,22,34,4.0,1,,,
9b0160e6ca2405a0357e149cecd4246a17f920b7,FATICK,K > 24 month,4000.0,19.0,3835.0,1278.0,19.0,1543.0,81.0,6.0,NO,62,On net 200F=Unlimited _call24H,16.0,0,0.0,,
8026,4,7,500.0,2.0,499.0,166.0,3.0,20.0,8.0,0.0,0,26,54,2.0,0,,,
5287,14,7,600.0,3.0,600.0,200.0,3.0,33.0,12.0,7.0,0,2,54,3.0,1,,,
